Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
GSM590574	0	0.0483419395749158	0.0986551515084585	0.0837062212667187	0.00415210849535722	0.147151752112045	0.00298525335343817	0.0261695033532399	0	0.0115086719406145	0	0.0513886926649478	0.0404174207097729	0	0.0763407193373555	0.351254553453144	0.0159811584479264	0	0.129817047259097	0	0	0.0105887652578313	0	0.547977097213175	0.849465140854148	1.09845895873486
GSM590575	0.0248316587207695	0	0.0468053195741426	0.0734394671295116	0	0.139255820671369	0	0.0131228380338712	0.00885480367000308	0	0	0.0324112923706986	0.0381530932505844	0.0744191882530546	0.0211031918946158	0.353995643027858	0.00323573748343817	0.0101338006322623	0.0202347821349425	0.024200252919504	0.00125654470912848	0.00404729837979024	0	0.535335612499406	0.849893948111323	0.889500732855544
GSM590576	0.0372296852149902	0	0.0451543151147167	0.0581172508697856	0	0.187269947234217	0	0.00466915445977222	0.0307074397784936	0	0.0374752569572509	0.00380056188774407	0.03737215628195	0.0576278951698678	0.00911151682457316	0.158553469675766	0.00135019111668696	0.0192809827889569	0	0.0613627447813955	0.0035857476392169	0.0102494517403167	0	0.457417385828481	0.889724019835653	0.7629177675357
GSM590578	0	0.0186594401639108	0.0329979249576138	0.0532625180644094	0	0.109299604508178	0	0.028707918571236	0.0157750695788577	0	0.0363651444645156	0	0.0126367061913635	0.074004589758378	0.0385545749121508	0.337744229938923	0	0.00900550690666758	0.0972557453031919	0.0108272773018505	0	0.00213886825564213	0	0.570122131576611	0.83446327825637	0.877235118876889
GSM590579	0	0.0171857192177158	0.0491031823672086	0.0780468309017466	0.00344490098605959	0.105007355942305	0	0.000377874118356912	0.00729095011529355	0	0.0400560618281973	0.00933418970451213	0.0423010376733438	0	0.0170434458323185	0.387804359169055	0.0262943020067748	0.0102368386287558	0.130761243952413	0.0160016994721967	0	0	0	0.428570026506922	0.903115297709485	0.940289991916253
GSM590580	0.00639820693708608	0.0123943161774035	0.0570564164452839	0.0675751955850166	0	0.136213593899746	0	0.0305149888030489	0.0274883072017688	0	0.0321590853208474	0.0140468525860657	0.0236052426093748	0.0164053462817262	0.0211837210928236	0.219197736625535	0	0.0166369151299498	0	0.0567749529742553	0	0.00944705892245794	0	0.470850205445966	0.883336662825886	0.74709793659239
GSM590581	0.0289286199455885	0	0.0455267244026504	0.0783901135483551	0	0.078955788159667	0	0.0319905867646946	0.0292924611796119	0	0	0.0402053488625406	0.0290316264843985	0	0.0203137502326266	0.199226869804249	0.0273629808904822	0.0123939679933587	0.0292671726961534	0.00947021479928116	0.00222431175798771	0	0	0.499631825150834	0.870925244902	0.662580537521645
GSM590582	0.0183108908837736	0.014263830663821	0.0988395753259638	0.0784377702625029	0	0.0437198540336781	0.000363986377964537	0.0320162461666838	0.0340866484895867	0.000129461069197506	0	0.0188537361710464	0	0.0465808958415775	0.0143828226072302	0.284337388593447	0.012316128266298	0.0191359262721508	0.0101733881836973	0.0217331572764827	0	0.0021236856484097	0	0.687000337894629	0.770057520265369	0.749805392133512
GSM590584	0.019851592209432	0	0.059194058315202	0.0878331567539321	0.0242023634074566	0.257962527774409	0	0	0	0	0.0757446751945799	0.00344482297512301	0.039709852046379	0.022612625567187	0.0140457005908717	0.107734656260706	0.0184097945898252	0.0148677684824536	0	0.0224709826830976	0	0.004665380022616	0	0.53214640205833	0.849873214510041	0.77274995687327
GSM590585	0.023991853123989	0.00683365076301034	0.0588428233071432	0.0581371547008006	0	0.142124699909994	0	0.0107304214812128	0.010351443904198	0.00178762245746533	0	0.0150573850950351	0.0596888044429948	0	0.0261515797465512	0.359139331026583	0.029591183842542	0.00732924920795589	0.0182963368278568	0.00887053688471262	0	0.0079049657727583	0	0.672748173286651	0.779908296075207	0.844829042494803
GSM590586	0.000107596133709121	0.0163683569704209	0.170817244812425	0.0509410753552096	0	0.141737513870098	0	0.12594772953859	0.0116120543364683	0.155616804024631	0	0.0851426705013696	0	0	0.117226715126725	0.64801383333445	0	0.0155929622838525	0.816552291960169	0.196635236435641	0	0.000359061090101274	0	0.706804164757957	0.741403398294773	2.55267114577386
GSM590587	0	0.0413671452013913	0.0562039820173248	0.113973982730635	0	0.103983102544302	0	0.0251622348301925	0.00613502326883251	0	0	0.0586530201589772	0.0391854722710181	0	0.0288666065749213	0.284947921080793	0.0324092293897697	0.00871771423992954	0.0135537824447684	0.0192105292184902	0.00675012584289691	0	0	0.505721314941365	0.86661969437717	0.839119871814242
GSM590588	0.00810920808886762	0	0.0588863499442138	0.312598384646361	0	0.0739989130698447	0.0611839599086078	0.0336511333742172	0	0.148970394732572	0	0.0805036229099295	0.117587721133906	0	0.119401909232751	0.531602129448915	0.00364038176270385	0.0009604820800125	0.155344355002452	0	0	0.0129870185066898	0	0.811402317540713	0.699949595626858	1.71942596384204
GSM590589	0.00869102070509164	0	0.0327482978160215	0.821867930941889	0	0	0.00558714239279637	0.178706764707043	0.0682866420231749	0.227080626754684	0	0.226449684227597	0.0313551901464016	0	0.207979926516455	0.418967590792222	0.00458500250794931	0	0.0053862236574131	0.00413837555771799	0	0.0150650032716181	0	0.624051747559119	0.78390909790396	2.25689542201808
GSM590590	0.0138140997144983	0.001174213422729	0.0695781360049398	0.0604412236772022	0	0.13773167009918	0	0.0309568549208889	0.00156037918334617	0.0256650533629953	0	0.0838699551165615	0.239038296765812	0	0.035417809936498	0.395753564897219	0	0	0	0.0942380985405095	0	0.0269489770123377	0	0.679105809118391	0.772576563649639	1.21618833265472
GSM590591	0.0767267016083435	0	0.0253258907883923	0.0565601426790402	0	0.14204091277288	0	0.0164133826212863	0.000476622694704613	0.0453152318619937	0.0187654320722628	0.0429745080071205	0.00688812493466285	0	0.0184842109216962	0.504147978159916	0.0179913199779421	0.0160425493570461	0.0315802441529468	0	0	0.00447137251352664	0	0.570058861665536	0.829898949881065	1.02420462512376
GSM590592	0.0234217833669567	0	0.043349198512753	0.0355964754422015	0	0.0790647558619529	0	0.0352248661516152	0.0269128977235563	0	0.0742393583260271	0.157777616991768	0.0117911071014836	0.0525224084474176	0.0153163247107542	0.519980794261308	0.00272071840943154	0.00322766234832038	0.0483917045846602	0	0	0.0152738618622569	0	0.459090486724738	0.887831350486468	1.14481153410246
GSM590593	0.0435799969395289	0	0.0378164036000626	0.0995249183567755	0	0.114200954268872	0	0.0373855701232195	0.0480590811678002	0	0.00623330532420151	0.0241953625784599	0	0.0598638112918911	0.0412534591021929	0.481529433255571	0	0.00167605388469284	0.0131818993638172	0.0379444253114844	0	0.00917052577408337	0	0.793431058815803	0.698885727405241	1.05561520034265
GSM590594	0	0.0923049072580192	0.093225548795117	0.140316038733689	0	0.162507802053404	0.0477459696334252	0	0	0	0.0446122794115019	0.00609476578970057	0.0193718790946947	0.0926226884149943	0.06774076201445	0.381382223280239	0	0	0	0.0213396682143971	0	0.00890917183660552	0	0.572747221907986	0.833158912223577	1.17817370453024
GSM590595	0.0887939483548274	0.0818839180075432	0.220385389831686	0.218662787505165	0	0.19929657588895	0	0.0945383995600939	0.0650974140274396	0.0213655911591592	0	0.0459537670279916	0.00738158767315695	0.031612797354436	0.0848379923731888	0.321202433370859	0.0209941193347529	0.000811529784576294	0	0.0991490976372179	2.47746329145174e-05	0.00818308686905703	0	0.619963028900883	0.805077828045294	1.61017521039302
GSM590596	0.0665674935775845	0	0.0806545366629368	0.171980702021899	0	0.067529288213187	0.0256156693834609	0.0318568654552041	0.0813725572330202	0	0.0566531509729777	0	0.0361993771388823	0	0.0422438761568543	0.353307684660841	0.0181976472505928	0.00463484410638929	0.0302457105431726	0.0211457663588516	0	0	0.01	0.141285903370705	1.02401130846559	1.08820516973585
GSM590598	0.0311780455724804	0	0.0551386451333852	0.118704034750585	0	0.108198798023641	0	0.0188604630131358	0.077598494459776	0	0.0168346650156687	0.0344217220622075	0.0246378385100646	0.00415883912564742	0.0157566648826203	0.209008200793981	0.0126181295446177	0.0244623731717401	0.00718286821400288	0.0242286041891215	0	0.000250373720153092	0	0.386305880309176	0.922241722259607	0.783238760182828
GSM590599	0.0160115427555859	0.00879784430512349	0.0471736547098863	0.0657983581706377	0	0.071881088875052	0	0.0164845986773411	0.0258251602406913	0	0.00891050916580571	0.0115021802959319	0.00895182392111483	0.0726012465316288	0.0250949263404264	0.292490705794178	0	0	0.0801360139859809	0.0152929949383737	0	0.00176400041294962	0	0.414287110871481	0.909578147920922	0.768716649120708
GSM590600	0.0443864145688705	0	0.0596161647887639	0.16049096668302	0	0.137247546407031	0	0.0607418590108842	0.0260698679034973	0	0	0.049301424616589	0.0513633789466958	0	0.023647496535547	0.264257208415353	0.00434806413834447	0.00799015134864662	0.0606914609265428	0.00447721732445928	0.00501236569636498	0.00318360969595106	0	0.213896226857343	0.996108381184105	0.962825197006561
GSM590601	0.00411247371909645	0.0143771467094699	0.114932939958275	0.0936846082448822	0.0326957707049775	0.0597035980945869	0	0.00774033164111938	0.00139072975135523	0	0.00662518785068825	0.028902069725289	0.0749443898789308	0.000432268443362783	0.0414960771558299	0.488139463751033	0.0044999781554856	0	0.0573993282767838	0	0	0.00969609874603791	0	0.580430816741495	0.826248193688267	1.0407724608072
GSM590602	0.0431765864052338	0	0.0431075979992214	0.150145287408331	0	0.302448705032132	0	0.0571621746017591	0	0	0	0.072075206178603	0.0565140647510388	0	0.14040548899464	0.480375094584058	0.0134264364429865	0	0.0905329407220343	0	0	0.0164931464623654	0	0.199681088023645	1.00421256613452	1.4658627295824
GSM590603	0	0.0569419111784285	0.0373046358340378	0.118431620701476	0	0.160168992834215	0.0216334369903678	0	0.00780153103644303	0	0.000612923832995493	0.015960242551784	0	0.203547915756817	0.0458365340016609	0.649556414659378	0.013089856383101	0	0.100952651365935	0	0	0.024479856084744	0	0.709900359129935	0.745401436793628	1.45631852321138
GSM590604	0.0129385412217055	0.0429335250474038	0.209264697006906	0.248941913350512	0	0.152042679144655	0.0289976619836926	0.0857370551194497	0.0106199389709368	0.0494860431505706	0	0.032229513007973	0.025928690814162	0.134454923035654	0.103676153407786	0.544356733113679	0	0	0.074652520756734	0	0	0	0	0.565441843792666	0.837240306188094	1.75626058913182
GSM590605	0	0.0211346375491159	0.0339678243001854	0.158906787943181	0	0.12639819504626	0.00839313254110533	0.0401713114322112	0	0	0	0.0708191925323335	0.0574651487210622	0.158852114416017	0.102778893244316	0.419377331042959	0.0137166349974639	0	0.152294675725336	0	0	0.00688253769985316	0	0.841693983390706	0.68352944319632	1.3711584171914
GSM590606	0.0230502456558287	0	0.0259942169137789	0.291176038870415	0	0.120494479390808	0	0.0986752311222893	0.0320668422470283	0.121052708449095	0	0.0660731821759181	0	0.105993264165973	0.10668925826385	0.373646536821857	0.00409871756699506	0	0.0412674316739366	0.0112549528004419	0	0.0042970290641732	0	0.629645355152632	0.794260198577177	1.42583013518239
GSM590607	0.00205817261166635	0.0126110440970798	0.103413613104831	0.0672854128345431	0	0.118329622511411	0	0.0414058047885374	0.0181481752609998	0	0	0.0632064069344939	0.0481484771858828	0.0104205849877418	0.0278986557808184	0.585790432591282	0.00286263504783402	0.00892854884735439	0.318604137465126	0.0130351050447915	0	0.00405319966030534	0	0.724706260433268	0.750651630812789	1.4462000287547
GSM590608	0.00587350765787063	0.00121589183543892	0.0501124621919523	0.0732138227348982	0	0.168300616551918	0	0.004469774196828	0.0182734600340237	0	0.024024449827473	0.0168214510122168	0.0976964785997944	0	0.0551353126435283	0.537412884634083	0	0.0345323269520852	0.158444192938627	0	0	0.0188525501165475	0	0.760807194869529	0.733137240187616	1.26437918192728
GSM590609	0	0.0425767486421136	0.153376250979121	0.160927728237523	0	0.279985626698498	0.00430682272120499	0.0393755848965939	0.0103990996690238	0.036512264321662	0	0.0282189014848439	0.00982800451631213	0.130463106743903	0.118234006406205	0.582394414789167	0.00248621997122792	0	0.112051849581729	0	0	0.0244963591587025	0	0.752093413542376	0.739446504329164	1.73563298881783
GSM590610	0.00709048185869683	0.0365437796413623	0.0617323979138987	0.0690673519999832	0	0.216920350169277	0	0.0158164714647362	0.0344036723361646	0	0.0636560180671348	0	0.00877180194021666	0.366439568805002	0.0187791847936126	0.783476978903612	0.0630708524586727	0.0253838305506447	0.0256305863260982	0.00684672696663336	0	0.0153121025125429	0	0.754692059939412	0.705501073515815	1.81894215670829
GSM590612	0.0848601927871175	0	0.420032288672738	0.318094086466417	0	0.192947466320696	0.107018395516922	0.0393635346954411	0	0.0360865966811983	0	0.108405752357096	0.0709771941295602	0.0352117596781324	0.29208664655531	1.00899543729667	0	0.0334690162718552	0.197214366577567	0	0.00811370631404049	0.0476488910115937	0	0.62080476718997	0.808588675581581	3.00052533133236
GSM590613	0.00524910100608802	0.0144130134087633	0.024629237949495	0.0529190313267743	0	0.116596407556742	0.01625266353703	0.00572907208037667	0	0	0.0222503014937855	0.0209718751725427	0.0321768468108644	0.321105920782877	0.0878912922711723	0.670078063391117	0	0	0.107327102220762	0	0	0.0255991338448787	0	0.831426633555217	0.642719600863329	1.52318906285327
GSM590614	0.0156345579394194	0.0136636211992165	0.0879497778888306	0.0363508281615936	8.01451480416389e-05	0.0563160344213648	0.00262308962164835	0.0300973147020415	0.0477488525172745	0	0.0136916030988519	0.0348366337013321	0.00774424139744418	0.571848150086136	0.091502015273952	0.463874870512772	0.00576179799845067	0	0.0981189641402127	0	0	0.0181685598219399	0	0.872963100729376	0.596995723351653	1.59601105763052
GSM590615	0.00869329825655892	0	0.440067772112417	0.046155356404663	0.0705138779750806	0.00487277770232411	0.0774797912122452	0.00504358177488567	0	0.00914487335778586	0.00922445856544097	0.0305498938487687	0.0180646075784166	0.565055366584907	0.0123513245066704	0.836059680162923	0	0.0518944603796222	0.0883706420013127	0	0	0.018824900407342	0	0.828301449066462	0.643543003765016	2.29236666283136
GSM590616	0	0.0614920588667422	0.130220523239353	0.188281897600854	0	0.185336926336611	0.000725644898266833	0.0825208508283438	0	0	0	0.11219182290266	0.0114861521491788	0.0256358746358626	0.0950251175610707	0.635008147847654	0.0237148641136751	0	0.104449099171493	0	0	0.0328473459518177	0	0.309443925106329	0.955978015332708	1.68893632610358
GSM590618	0.00612569459362651	0.0176684846084889	0.025262168363636	0.0729222533374717	0	0.0643254566477968	0.0128800048022894	0.0235615502128672	0.0400014831240113	0	0.0185957684015241	0	0	0.275237853963628	0.0366484913461339	0.518479554262338	0.00485599164096913	0	0.0535745037028114	0	0	0.0192941193992959	0	0.856098516838539	0.622850477657143	1.18943337840689
GSM590619	0.0234822814084148	0	0.0418718155936771	0.0303982640802057	0	0.102002234679497	0.00755012168217929	0.0190985441670703	0.00774779842767155	0	0.000410810613640842	0.0384579963450255	0.0173532269785811	0.168727103521298	0.0195006851870019	0.458956232496684	0.0010743105479852	0.00197272236653242	0.0438924464623074	0.0236563725197868	0	0	0	0.780581053086212	0.690944363026393	1.00615296707756
GSM590620	0.00989812928086901	0.0187152375655432	0.035033808667793	0.0655961913942706	0	0.0864266559728469	0	0.0183947795032561	0.0392527925976391	0	0.0123682953894595	0.0381860597490329	0.0521987257189327	0	0.035768912983655	0.365798338653251	0.0035433836357022	0.00457184534450759	0.0613806716220522	0.0185496639924965	0	0.01407581064914	0	0.645185959916566	0.796294428122648	0.879759302720448
GSM590621	0.00880440182499704	0.00513493375252239	0.0485484672827123	0.115609064792943	0	0.0441695119548427	0	0.043920679246936	0.0148470168655396	0.0119896144685221	0	0.0798447698622896	0.0604705039903868	0	0.114909331418188	0.4443295914774	0.00293799575442246	5.4425961661847e-05	0	0.145116748523614	0.00462891696756565	0.0154343215727537	0	0.650752936383853	0.781644302677186	1.1607502957173
GSM590622	0	0.0249772682858842	0.0459844806267774	0.0563626656568304	0	0.202981285429232	0	0.0281583383508559	0.0221733565754072	0	0	0.0397840921417923	0.0248813511394603	0.288530674344372	0.0548228724382292	0.547218693194848	0.00868550223794357	0.0442946711428509	0.14852023922661	0.0123404264547494	0	0.0133773074426861	0	0.826210434634086	0.676783805431221	1.56309322468853
GSM590623	0.0105753679926421	0.00566385915762847	0.029919001790763	0.0511672676836157	0	0.163268868096774	0	0.00373683627441428	0.00311523743786998	0	0	0.0229671412091426	0.0600597755982809	0.0333698261744296	0.0149307741267703	0.522083485292886	0.00663735638712616	0.0273868974673726	0.0688517101973447	0.00358735283305584	0	0.0206256804679474	0	0.616904659229322	0.803303957586405	1.04794643818806
GSM590624	0.0129777762697855	0.0139791341103056	0.0299486674697748	0.0626751825297687	0	0.0244509079303926	0	0.00731084457674838	0.0489857715235668	0	0.0133006433602015	0.0219957465138037	0.00972183174954651	0.0515376800113436	0.0125257366858818	0.5693257284737	0	0.00236081257451018	0.0190328226447436	0.0189706047895219	0	0.00454461832183918	0	0.71375886747503	0.728152328874522	0.923644509535434
GSM590625	0	0.0252472407381095	0.0335731875242294	0.0748993492717683	0	0.110977716371249	0	0.0496433043280903	0.0212276008140047	0	0	0.0289830564448198	0.107112207989812	0	0.0605168375991352	0.482358581582693	0.00497713512353788	0	0.0354603761454617	0	0	0.00451389320948839	0	0.505618379618013	0.864377132040797	1.0394904871424
GSM590626	0	0.0181099518723307	0.039254970659293	0.0634118028191063	0	0.178679515534565	0	0.0122749297485634	0.0394073608655537	0	0.025646704271116	0.0145492386123977	0.0105771855829588	0.0532381805192738	0.0144424711391711	0.23857983572966	0.00675485704076837	0.0166710200067021	0	0.0282065623076258	0	0.00343725273260917	0	0.51809495579156	0.859452179723951	0.763241839441695
GSM590627	0	0.0259708340312181	0.0452992025322374	0.0511312561197723	0.00269142210080454	0.0942108960774076	0	0.0206816869735521	0	0	0.0110836008491886	0.0321577722334091	0.00654157644790327	0.24236663189792	0.0620093327609944	0.67087720375833	0	0.00903157360703715	0.060151982485542	0	0	0.0144303841303002	0	0.760751298246935	0.694428431370704	1.34863535600562
GSM590628	0.017096084777685	0	0.0366200209634032	0.0996320038224422	0	0.1345214005671	0.00464230225951356	0.00882368926609837	0.0340815289843305	0	0.00836032899861996	0.0203161111396673	0.00319810840304475	0.117348687074428	0.0597824616365409	0.656908899377254	0.00426597972282646	0	0	0.0316661839613642	0	0.0263013269137339	0	0.639869335200132	0.782380339529336	1.26356511786805
GSM590629	0	0.0199275852838655	0.0446311342185044	0.07340907213697	0	0.091977236979172	0	0.00862625760012767	0.0254424668089734	0	0.010784740601215	0.0129526258484725	0.0198966317199983	0.143643210545227	0.0364020194555987	0.647264315824443	0	0.00307532394928825	0.00391644792868717	0.0306163084905901	0	0.0197680192548845	0	0.850339636026906	0.626509935685697	1.19233339664602
GSM590630	0.00325183228017773	0.00924603071799126	0.0465841975122548	0.0859686846243367	0	0.194280220244967	0.0156378789092452	0.00159722580756028	0.0445064155868566	0	0.0592003880992149	0	0.000910203610618486	0.115286508269891	0.0320290208271311	0.342607301581252	0.00933442353914768	0	0.0101659205964152	0.0309054263105102	0	0.00234526460977163	0	0.688139055926923	0.767887611186967	1.00385694312734
GSM590632	0.000353579554038701	0.0233572588400104	0.0312364396838423	0.0596685831722132	0	0.080574469630189	0.0255552572955933	0.0134565303514107	0.00867942201264513	0	0.0153414316439477	0.010246777293987	0.0366239531586335	0.20211377632926	0.0231297743074808	0.485759885686741	0	0	0.0143849417229312	0.00412450770837289	0	0.035009760924417	0	0.773632250289436	0.689357416197576	1.06961634931571
GSM590633	0.00253657253001579	0.000937102968497659	0.0557845109802086	0.0813761487234817	0	0.0605479427825538	0	0.00771680028863289	0.0200962530663398	0	0.00490278427420749	0.021397588172562	0.00820970233356375	0.081728675530652	0.0113088429486135	0.379427955160473	0	0.0064366843189368	0	0.0485655682364136	0	0.00964139656581776	0	0.717915197751805	0.737413378125224	0.80061452888097
GSM590634	0.0288731951103389	0	0.0638382489787574	0.0586189741344161	0	0.098926198325344	0.00395906362358973	0.0263708202250101	0.0371710095097795	0	0.0345953143480423	0.00534873468583712	0.00383799695335366	0.145480518522058	0.0189831424128077	0.402841935475903	0	0.00700433741794991	0.00433889457027538	0.0163734565132368	0	0	0	0.642364445411107	0.786664090292136	0.956561840806699
GSM590635	0.00109928787646177	0.00973178964621342	0.023332522779714	0.0301784142599568	0	0.140128858319549	0	0.00984571195366929	0.00967278361026747	0	8.44895769868579e-05	0.0229735901458173	0.0916802969719681	0.0684844892975758	0.0148607131318656	0.504423122695349	0	0	0	0.0543554351617529	0.00203549355444067	0.00941027065151896	0	0.758256074873035	0.705740624553841	0.992297269633106
GSM590637	0.0141601152527009	0	0.116970614730996	0.0871851674554758	0	0.100695722863222	0	0.0237363640697469	0.0252697847344749	0	0	0.0346577593419727	0.00608873864262837	0.0633198610929514	0.0639537883840859	0.543072649608023	0.00561334549949066	0	0.020065209391596	0.0277365069022464	0	0.0238436642597213	0	0.78550999783181	0.701547203805322	1.15636929222933
GSM590638	0	0.0426386578728627	0.0378191241652502	0.0578311680308979	0	0.0849245037494067	0.044896568215492	0.00716483354793154	0.00616464603054823	0	0.029029693624442	0.00133210779560048	0.0130496062567446	0.154635094638021	0.021212105217011	0.400511347997872	0.00505797848285443	0	0.121747133327846	0	0	0.00878897045888877	0	0.800994260018772	0.700393843795074	1.03680353941167
GSM590639	0.0127919439751312	0.00327252109740523	0.030397569328245	0.04387162737918	0	0.101711688239858	0	0.0357403164677892	0.020516548685702	0	0.0135202736776008	0.00950398166224074	3.25592845227434e-05	0.145642275310919	0.035002918754974	0.450716608211514	0.00123314413306703	0	0.0674019205699735	0	0	0.00665734684924465	0	0.704097366603687	0.74619693974085	0.978013243627366
GSM590640	0.00743379857123595	0	0.0390785919934748	0.0468979323041493	0	0.0562927481168033	0.0552033874229473	0.0115328119372263	0.00268616283083837	0	0.0218709719517785	0.0138871760871808	0	0.546401240831	0.0146481363453818	0.454048302913218	0.00172971642517208	0	0	0.0677655764657144	0	0	0	0.793340318769898	0.642645359078112	1.33947655419612
GSM590641	0.0183160719239803	0	0.0499618145227978	0.053844090224823	0	0.147880968773017	0.0327238789906225	0.0326687105397696	0.0129879722865078	0	0.0740760383914763	0	0.00216307552608901	0.27376700239982	0.0185697800868991	0.343436838353653	0	0	0.0244376772943266	0.0132251441144378	0	0.00292971019502736	0	0.698575714515548	0.751924132501817	1.10098877362325
GSM590642	0.0103066852584103	0	0.0299310678571915	0.0421266421101851	0	0.0762105773604509	0	0.0107441615220938	0.0431289721563486	0	0.00335305311610615	0.0158630597600558	0	0.178634989247457	0.012027711635352	0.407675989797167	0	0.00431084915930169	0.0450870933190055	0.0195180295213706	0	0.011766428960257	0	0.736880973762228	0.717474292717728	0.910685310780754
GSM590643	0.0269956046949844	0	0.035955007087484	0.0627569317744037	0	0.0794049657779038	0	0.00198489131470476	0.0232269751422022	0	0.0133996174340574	0.0180262060319238	0.00897740262924102	0.0562827526124681	0.0274531805000243	0.415524147887899	0	0	0.0828775833309483	0.0240988518112163	0	0.0093260552729305	0	0.703709771125154	0.754662452709517	0.886290173302391
GSM590644	0.0106841024999841	0	0.0305957638722313	0.05893248002727	0	0.101658355922248	0.00618000389301356	0.0125795421081378	0.0134043895401218	0	0.0233320268143478	0	0.00932998969870153	0.128281842703263	0.0220357812292649	0.496093524432123	0	0	0.0127673573734424	0.00717257532208493	0	0.00927942223436787	0	0.738471257563472	0.713786012300008	0.942327157670603
GSM590645	0	0.0130240150154502	0.0867202929121462	0.0667603128596244	0	0.0771958176969084	0.00507406386151162	0.00368660189895371	0.00807323223576008	0	0.0200656093363243	0.0114151566154706	0.00286136055868602	0.179322711055638	0.0230978510423955	0.472615492799813	0.000571647708737978	0.0076176858318404	0	0.0764814892923875	0	0.0297033873076839	0	0.683494731932769	0.755122221064126	1.08428672802933
GSM590646	0.000950524724671483	0.0310233758576277	0.0592295040070576	0.0688217680596894	0	0.146214908682744	0.0214335848187255	0	0	0	0.0848107185078083	0	0.0564625116005577	0.569565178701206	0.0194879036275201	0.560762342639497	0	0.0156491337086214	0	0.0318738533896638	0	0.0119063837846308	0	0.734978647591843	0.706445289357829	1.67819169211002
GSM590648	0	0.027221795957316	0.0412362566098576	0	0.0460313357357432	0.136219796933116	0.00837327765277309	0.00314129797530475	0	0	0.0598528110055981	0	0	0.659430180254049	0.0129886484942058	0.405481816132858	0	0	0	0.0368064959678435	0	0	0	0.82056440511054	0.614660422747541	1.43678371271867
GSM590649	0.00369930013089572	0	0.0612177048504404	0.0700428972865941	0	0.135064286630089	0.0779993667411308	0.00175002262002564	0	0	0.00979482559821125	0.0310373496329199	0	0.359326355085633	0.0337752202690525	0.598887970918192	0.0143606839691006	0	0.00430357726037345	0.0353021673676051	0	0	0	0.708119808055462	0.732225441275824	1.43656172836026
GSM590650	0.0281801506744276	0.00103319530982072	0.0648918794431259	0.0593128120835788	0	0.138324936973285	0.00746466639033335	0.0208361414317985	0.0183059033336336	0	0	0.0344050460591845	0.045003120613355	0.0109260441710994	0.0823682132654901	0.400672630629523	0	0.0342730406487477	0.0917234883013995	0	0	0.0110157758280507	0	0.646572067925841	0.797466489427942	1.04873704515685
GSM590651	0.00184834216206137	0.0447275523843164	0.0702046821704026	0.102136589403184	0	0.102251177742662	0.0178264384706372	0.0605750049912574	0.0182864156440952	0	0	0.0571300259462552	0.0301980221128865	0	0.162597328207214	0.480682884167702	0.0135501531736301	0	0.275379182290375	0	0	0.025182920013854	0	0.71747951166344	0.759044533478696	1.46257671888053
GSM590652	0.0127275637459499	0.00724704201275959	0.042225550478184	0.0738252630838091	0	0.127836237064483	0	0.00427536364486702	0.0147878225442545	0	0.0758646770387262	0.0186037097499682	0.0834520923129508	0	0.034023182777171	0.610147530527847	0	0.00425719779656306	0	0.0303872739697636	0.0337135035516491	0.0190054618930494	0	0.689455626066929	0.759206801647151	1.192379472192
GSM590653	0.0168382084993236	0	0.024093901387153	0.0974031605580702	0	0.0636639617754991	0	0.0289019375678801	0.0443951497772819	0	0.00712787619886784	0.0275867607098834	0.011210373018423	0.0677620102733341	0.0470303283338596	0.352307733774721	0.00681239239970562	0	0.0423756427516788	0	0	0	0	0.741102350339082	0.734328756166183	0.837509437025682
GSM590654	0.0237856797838172	0	0.186644127279418	0.0950430580791675	0	0.0813638967008557	0	0.0573773823341309	0.00782769562357017	0.000497722202595809	0	0.0471266454544733	0.00680643610234309	0.0549558329894892	0.0934186647855628	0.288114430032863	0	0.00452703796038814	0.0615663109390119	0.0183344933399526	0	0.0108381371895822	0	0.627648119681316	0.802667941089015	1.03822755079722
GSM590655	0.0257509820033698	0	0.0243238909944167	0.052073945259226	0	0.0724647331992489	0.00525558328762539	0.000334856016762576	0.0389160213142103	0	0.00658408421995667	0.0231455419697424	0.0191060390644585	0.0278405050277346	0.0568327159809323	0.619264559199174	0	0	0.0699335118263289	0	0	0.0185013674274688	0	0.775904045323862	0.692731091063692	1.06032833679066
GSM590656	0.0128288831947587	0.0166342904629693	0.0313878322045338	0.0655502232872698	0	0.069900157321723	0.00331807944636883	0.000118458856990041	0.0240633671372961	0	0	0.0452640045321365	0.125688116070749	0	0.0805648755321289	0.632035973370699	0.0301997249222045	0.00816871643547262	0.0509568555050929	0	0	0.0165072863978728	0	0.690150681031826	0.754703355669375	1.21318684467827
GSM590657	0	0.0246748650075748	0.0442615561266154	0.0510301427108086	0	0.0849269128712438	0	0	0.0396021270394192	0	0.0254103960478104	0.0160926123826934	0.120884295696988	0	0.0336142939724655	0.521160645912518	0.00973306519528577	0.0170842208320972	0.0717858685836916	0	0	0.0149622360305255	0	0.750745139029661	0.727591474673467	1.07522323840974
